datetime,day of week,total,place,product_names,quantities_product,Order status,location,Driver_id
2024-01-18 11:16:00,Sat,18.3,Clifton,"angbutter, plain bread, croissant, tiramisu croissant","[1.0, 1.0, 1.0, 1.0]",Completed,"37.871600957376934, 127.72258461019165",5
2024-01-18 12:31:00,Sat,25.8,St George,"angbutter, plain bread, croissant, cacao deep, pain au chocolat","[1.0, 1.0, 2.0, 1.0, 1.0]",Completed,"37.86057839737252, 127.70216697264317",1
2024-01-18 13:17:00,Sat,15.0,City Centre,"plain bread, jam, americano, cacao deep","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88940403415606, 127.84398510788782",1
2024-01-18 14:11:00,Sat,34.7,City Centre,"angbutter, tiramisu croissant","[4.0, 3.0]",Completed,"37.888582507634766, 127.84478391318524",4
2024-01-18 14:36:00,Sat,16.5,City Centre,"jam, croissant, tiramisu croissant, cheese cake","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88829016731736, 127.8455325991563",5
2024-01-18 14:52:00,Sat,14.3,Totterdown,"angbutter, plain bread, americano","[1.0, 1.0, 1.0]",Completed,,5
2024-01-18 15:27:00,Sat,23.6,Lawrence Hill,"angbutter, plain bread, wiener","[2.0, 2.0, 2.0]",Completed,"37.87988732119427, 127.73181561300959",5
2024-01-18 16:12:00,Sat,14.5,Cotham,"croissant, almond croissant, vanilla latte","[1.0, 1.0, 1.0]",Completed,"37.88809101081249, 127.74505636209292",1
2024-01-19 11:05:00,Sun,19.3,Cotham,"angbutter, plain bread, tiramisu croissant, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.888239178514944, 127.74642067544681",4
2024-01-19 11:09:00,Sun,14.8,Southville,"angbutter, americano, cacao deep","[1.0, 1.0, 1.0]",Completed,"37.877532953477335, 127.75353433266174",4
2024-01-19 11:09:00,Sun,31.1,Redfield,"angbutter, americano, tiramisu croissant, cacao deep, pain au chocolat, gateau chocolat, pandoro","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,,4
2024-01-19 11:18:00,Sun,20.6,Redfield,"angbutter, tiramisu croissant, pandoro","[2.0, 1.0, 1.0]",Completed,,5
2024-01-19 11:21:00,Sun,37.0,St George,"tiramisu croissant, cacao deep","[4.0, 4.0]",Completed,"37.85972927422231, 127.70096496064203",5
2024-01-19 11:49:00,Sun,14.5,City Centre,"plain bread, jam, croissant, cacao deep","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88861757208086, 127.84382814333814",5
2024-01-19 12:40:00,Sun,16.3,Barton Hill,"angbutter, jam, tiramisu croissant, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87135860205521, 127.72742218280727",3
2024-01-19 12:52:00,Sun,32.1,Southville,"angbutter, plain bread, caffe latte, pandoro, vanilla latte","[2.0, 2.0, 1.0, 1.0, 1.0]",Completed,"37.87698557232915, 127.75486802242445",5
2024-01-19 13:17:00,Sun,24.3,City Centre,"almond croissant, gateau chocolat, pandoro, cheese cake, vanilla latte","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.889525726287594, 127.84487156782319",4
2024-01-19 13:22:00,Sun,21.1,Stokes Croft,"angbutter, americano, caffe latte","[2.0, 1.0, 1.0]",Completed,"37.85918477093489, 127.75082418131069",1
2024-01-19 14:18:00,Sun,23.9,Totterdown,"angbutter, americano, gateau chocolat, berry ade","[2.0, 1.0, 1.0, 1.0]",Completed,,3
2024-01-19 14:23:00,Sun,15.1,Southville,"angbutter, gateau chocolat, vanilla latte","[1.0, 1.0, 1.0]",Completed,"37.876808038943395, 127.75460708872522",4
2024-01-19 15:53:00,Sun,19.1,Montpelier,"angbutter, plain bread","[3.0, 1.0]",Completed,"37.8765598356721, 127.74773391096649",3
2024-01-19 15:54:00,Sun,27.4,Cotham,"angbutter, plain bread, americano","[3.0, 2.0, 1.0]",Completed,"37.887689559850024, 127.74512005838643",3
2024-01-19 16:21:00,Sun,19.8,Bedminster,"angbutter, plain bread, americano, almond croissant","[1.0, 1.0, 1.0, 1.0]",Completed,"37.854525129687666, 127.73144987632683",5
2024-01-19 16:52:00,Sun,17.8,Kingsdown,"angbutter, americano, orange pound, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,,3
2024-01-20 11:25:00,Mon,23.8,Southville,"angbutter, tiramisu croissant, pain au chocolat, cheese cake, merinque cookies","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.87703060744809, 127.75545646855826",4
2024-01-20 11:32:00,Mon,15.0,Southville,"americano, tiramisu croissant, pandoro","[1.0, 1.0, 1.0]",Completed,"37.87667596884601, 127.75500506604043",1
2024-01-20 12:46:00,Mon,14.8,Gloucester Road,"angbutter, croissant, orange pound","[1.0, 1.0, 1.0]",Completed,"37.885488983772525, 127.72600515930002",5
2024-01-20 13:28:00,Mon,19.5,Barton Hill,croissant,[5.0],Completed,"37.87283155089466, 127.72745030131132",2
2024-01-20 13:59:00,Mon,19.3,Southville,"angbutter, croissant, tiramisu croissant, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.877502329979755, 127.75541448346479",4
2024-01-22 11:09:00,Wed,16.1,Bedminster,"angbutter, croissant","[2.0, 1.0]",Completed,"37.854521253308455, 127.73122642247826",2
2024-01-22 11:50:00,Wed,18.1,Southville,"angbutter, americano, croissant, gateau chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87779404333385, 127.75372401453208",4
2024-01-22 12:04:00,Wed,20.3,Easton,"angbutter, plain bread, croissant, vanilla latte","[1.0, 1.0, 1.0, 1.0]",Completed,"37.92508633994851, 127.72930389129748",2
2024-01-22 13:44:00,Wed,18.3,Southville,"angbutter, plain bread, croissant, tiramisu croissant","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87764957174711, 127.75536106378473",2
2024-01-22 14:17:00,Wed,18.5,Lawrence Hill,"americano, tiramisu croissant, pain au chocolat, pandoro","[1.0, 1.0, 1.0, 1.0]",Completed,"37.879221472214084, 127.73037284894718",2
2024-01-22 15:22:00,Wed,14.5,Southville,"plain bread, jam, americano, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87835581207659, 127.75546707007715",2
2024-01-22 16:08:00,Wed,14.8,Southville,"angbutter, plain bread, orange pound","[1.0, 1.0, 1.0]",Completed,"37.87704636695624, 127.75435642663732",3
2024-01-22 16:14:00,Wed,15.6,City Centre,"angbutter, gateau chocolat, cheese cake","[1.0, 1.0, 1.0]",Completed,"37.88838365861578, 127.8438255885351",2
2024-01-23 11:08:00,Thur,77.1,Stokes Croft,"angbutter, tiramisu croissant, pandoro","[7.0, 5.0, 4.0]",Completed,"37.860062428178786, 127.74978073498478",1
2024-01-23 11:17:00,Thur,58.7,Bedminster,"angbutter, pain au chocolat, pandoro, orange pound","[9.0, 1.0, 1.0, 1.0]",Completed,"37.855908699160494, 127.73145895935977",5
2024-01-23 11:37:00,Thur,14.1,City Centre,"angbutter, pain au chocolat, gateau chocolat","[1.0, 1.0, 1.0]",Completed,"37.88924729890581, 127.84379321167147",1
2024-01-23 11:45:00,Thur,18.8,City Centre,"angbutter, americano, croissant, tiramisu croissant","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88914861956077, 127.84409727674571",3
2024-01-23 12:07:00,Thur,17.8,Totterdown,"angbutter, plain bread","[2.0, 2.0]",Completed,,2
2024-01-23 14:04:00,Thur,18.6,Totterdown,"angbutter, plain bread","[2.0, 2.0]",Completed,,4
2024-01-23 14:08:00,Thur,15.0,Montpelier,"plain bread, jam, americano, cacao deep","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87753894166543, 127.74761750021585",5
2024-01-23 14:57:00,Thur,26.0,Totterdown,angbutter,[5.0],Completed,,1
2024-01-23 15:26:00,Thur,27.5,City Centre,"angbutter, plain bread, jam, americano, pain au chocolat, vanilla latte","[1.0, 1.0, 1.0, 1.0, 1.0, 2.0]",Completed,"37.88900172217092, 127.84370014355964",1
2024-01-23 15:53:00,Thur,14.8,Totterdown,"angbutter, plain bread, orange pound","[1.0, 1.0, 1.0]",Completed,,2
2024-01-24 11:37:00,Fri,23.8,Totterdown,"angbutter, plain bread, pain au chocolat, cheese cake, wiener","[1.0, 1.0, 1.0, 1.0, 2.0]",Completed,,5
2024-01-24 11:40:00,Fri,14.8,Gloucester Road,"angbutter, tiramisu croissant, pain au chocolat","[1.0, 1.0, 1.0]",Completed,"37.88499385165074, 127.72624333602738",5
2024-01-24 11:50:00,Fri,15.3,Ashley Down,"angbutter, jam, tiramisu croissant, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.885961680872875, 127.71509083868055",5
2024-01-26 11:07:00,Sun,14.8,Gloucester Road,"angbutter, tiramisu croissant, pain au chocolat","[1.0, 1.0, 1.0]",Completed,"37.884111204362405, 127.72782753501833",2
2024-01-26 12:16:00,Sun,15.0,Bedminster,"plain bread, croissant, wiener","[1.0, 1.0, 2.0]",Completed,"37.854688584236285, 127.73166955716876",4
2024-01-26 12:30:00,Sun,14.8,Southville,"angbutter, plain bread, orange pound","[1.0, 1.0, 1.0]",Completed,"37.87820145287441, 127.75500605633857",3
2024-01-26 12:36:00,Sun,28.1,Montpelier,"angbutter, croissant, tiramisu croissant, cheese cake","[2.0, 2.0, 1.0, 1.0]",Completed,"37.877275564632924, 127.74738433053972",3
2024-01-26 12:50:00,Sun,34.9,Cotham,"angbutter, plain bread, croissant, cacao deep","[3.0, 1.0, 2.0, 2.0]",Completed,"37.888904103519764, 127.7465023721865",4
2024-01-26 13:09:00,Sun,18.0,Southville,"plain bread, croissant, almond croissant, berry ade","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87789927708996, 127.75377103972262",3
2024-01-26 15:53:00,Sun,16.8,Southville,"angbutter, tiramisu croissant, pandoro","[1.0, 1.0, 1.0]",Completed,"37.87715662395366, 127.75489251443052",5
2024-01-27 11:02:00,Mon,21.6,Stokes Croft,"angbutter, tiramisu croissant, milk tea","[1.0, 1.0, 1.0]",Completed,"37.860560334468154, 127.74974982986525",2
2024-01-27 12:17:00,Mon,27.6,Totterdown,"angbutter, croissant, cacao deep, orange pound","[2.0, 1.0, 2.0, 1.0]",Completed,,4
2024-01-27 12:32:00,Mon,21.8,St George,"angbutter, croissant, pain au chocolat","[1.0, 2.0, 2.0]",Completed,"37.86052275648088, 127.70127310644901",4
2024-01-27 12:57:00,Mon,20.3,Kingsdown,"angbutter, americano, tiramisu croissant, cheese cake","[1.0, 1.0, 1.0, 1.0]",Completed,,5
2024-01-27 13:29:00,Mon,26.0,Cotham,"croissant, tiramisu croissant, cacao deep, pandoro, cheese cake, wiener","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88807947873711, 127.74590393090958",3
2024-01-27 13:29:00,Mon,20.1,City Centre,"angbutter, cacao deep, pandoro","[2.0, 1.0, 1.0]",Completed,"37.88881243199316, 127.84516581211875",5
2024-01-27 13:31:00,Mon,20.6,Montpelier,"angbutter, tiramisu croissant, pandoro","[2.0, 1.0, 1.0]",Completed,"37.877877564517924, 127.7481501929318",2
2024-01-29 11:09:00,Wed,15.3,City Centre,"angbutter, americano, tiramisu croissant","[1.0, 1.0, 1.0]",Completed,"37.889181083511716, 127.84375432170083",2
2024-01-29 11:46:00,Wed,17.5,Gloucester Road,"plain bread, tiramisu croissant, cacao deep","[2.0, 1.0, 1.0]",Completed,"37.88505077944228, 127.72770500263411",3
2024-01-29 12:23:00,Wed,14.8,City Centre,"almond croissant, gateau chocolat, orange pound","[1.0, 1.0, 1.0]",Completed,"37.88811976277946, 127.84527391841527",3
2024-01-29 12:23:00,Wed,15.1,Cotham,"angbutter, plain bread","[2.0, 1.0]",Completed,"37.888182504509224, 127.74588161223949",1
2024-01-29 14:07:00,Wed,15.8,City Centre,"angbutter, pandoro, vanilla latte","[1.0, 1.0, 1.0]",Completed,"37.88832030621226, 127.84365254857566",4
2024-01-29 15:31:00,Wed,25.9,Montpelier,"angbutter, tiramisu croissant, wiener","[3.0, 1.0, 2.0]",Completed,"37.8770216872932, 127.74856096738193",2
2024-01-30 11:43:00,Thur,23.3,Stokes Croft,"angbutter, croissant, cacao deep, merinque cookies","[2.0, 1.0, 1.0, 1.0]",Completed,"37.859116350361084, 127.75017783529391",5
2024-01-30 11:53:00,Thur,28.8,Montpelier,"angbutter, americano, caffe latte, tiramisu croissant, berry ade","[1.0, 1.0, 1.0, 2.0, 1.0]",Completed,"37.877158578972704, 127.74748017873252",3
2024-01-30 11:54:00,Thur,42.9,Southville,"angbutter, croissant, pain au chocolat, orange pound","[3.0, 3.0, 2.0, 2.0]",Completed,"37.87776430757079, 127.75365078341002",1
2024-01-30 12:15:00,Thur,34.3,Kingsdown,"angbutter, plain bread, croissant, cacao deep, pain au chocolat, almond croissant, cheese cake","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,,2
2024-01-30 12:26:00,Thur,26.6,City Centre,"angbutter, plain bread, americano, croissant, cacao deep","[2.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88871379301768, 127.8436715921151",4
2024-01-30 13:20:00,Thur,29.6,Clifton,"angbutter, tiramisu croissant, milk tea","[2.0, 2.0, 2.0]",Completed,"37.870563229727466, 127.72296718876164",5
2024-01-30 14:26:00,Thur,23.3,Montpelier,"angbutter, plain bread, milk tea, lemon ade","[2.0, 1.0, 1.0, 1.0]",Completed,"37.87662093246419, 127.74727280856725",3
2024-01-30 14:27:00,Thur,16.0,Cotham,"plain bread, croissant, caffe latte, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.887251221317285, 127.74626834385624",4
2024-01-30 15:15:00,Thur,21.1,Totterdown,"angbutter, jam, croissant, milk tea","[2.0, 1.0, 1.0, 1.0]",Completed,,1
2024-01-31 11:11:00,Fri,16.8,Stokes Croft,"angbutter, pandoro, berry ade","[1.0, 1.0, 1.0]",Completed,"37.859855179570566, 127.74978096258283",4
2024-01-31 11:17:00,Fri,15.3,Montpelier,"angbutter, plain bread, jam","[1.0, 2.0, 1.0]",Completed,"37.877722729239565, 127.7483482739717",3
2024-01-31 11:21:00,Fri,19.8,City Centre,"angbutter, plain bread, tiramisu croissant, cheese cake","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88909436990251, 127.84548072045581",3
2024-01-31 11:32:00,Fri,22.5,City Centre,"plain bread, pain au chocolat, almond croissant, pandoro","[1.0, 1.0, 2.0, 1.0]",Completed,"37.88866839114983, 127.84402199914872",4
2024-01-31 12:06:00,Fri,14.8,Montpelier,"angbutter, plain bread, tiramisu croissant","[1.0, 1.0, 1.0]",Completed,"37.8770034179397, 127.74850684420717",5
2024-01-31 12:36:00,Fri,29.9,Cotham,"angbutter, milk tea, orange pound","[3.0, 1.0, 2.0]",Completed,"37.888670926593235, 127.7456946456888",2
2024-01-31 13:09:00,Fri,20.3,Stokes Croft,"angbutter, tiramisu croissant, pain au chocolat, almond croissant","[1.0, 1.0, 1.0, 1.0]",Completed,"37.85921738477764, 127.7498005972306",2
2024-01-31 13:39:00,Fri,15.0,City Centre,"americano, tiramisu croissant, orange pound","[1.0, 1.0, 1.0]",Completed,"37.88810356948197, 127.84437970474326",1
2024-01-31 13:47:00,Fri,15.0,City Centre,"plain bread, jam, vanilla latte","[2.0, 1.0, 1.0]",Completed,"37.88961792463234, 127.84423374953587",3
2024-01-31 14:15:00,Fri,16.8,Bedminster,"angbutter, tiramisu croissant, orange pound","[1.0, 1.0, 1.0]",Completed,"37.85504676189967, 127.73087089514486",5
2024-01-31 16:45:00,Fri,15.0,Southville,"plain bread, cheese cake, orange pound","[1.0, 1.0, 1.0]",Completed,"37.87829262095373, 127.75515058677254",5
2024-02-01 11:05:00,Sat,15.1,Gloucester Road,"angbutter, croissant","[2.0, 1.0]",Completed,"37.885303901111904, 127.72682713565591",5
2024-02-01 12:56:00,Sat,17.3,Southville,"angbutter, plain bread, croissant, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87847187450084, 127.75462473544813",4
2024-02-01 13:18:00,Sat,15.3,Southville,"angbutter, tiramisu croissant, cacao deep","[1.0, 1.0, 1.0]",Completed,"37.87810857767089, 127.75375943492905",1
2024-02-01 13:42:00,Sat,19.3,Southville,"angbutter, plain bread, tiramisu croissant, vanilla latte","[1.0, 1.0, 1.0, 1.0]",Completed,"37.877103941490375, 127.75478980881783",2
2024-02-01 13:50:00,Sat,23.6,Cotham,"angbutter, tiramisu croissant, cacao deep, gateau chocolat, vanilla latte","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88782401700123, 127.74488711631827",3
2024-02-01 14:06:00,Sat,15.8,Totterdown,"angbutter, tiramisu croissant, milk tea","[1.0, 1.0, 1.0]",Completed,,5
2024-02-01 14:10:00,Sat,15.3,City Centre,"angbutter, plain bread, jam, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.888125918957584, 127.84405279763207",5
2024-02-01 15:40:00,Sat,32.4,Southville,"angbutter, pain au chocolat, orange pound","[3.0, 2.0, 2.0]",Completed,"37.8774729891769, 127.75399313275096",4
2024-02-01 15:49:00,Sat,19.6,Cotham,"angbutter, americano","[2.0, 2.0]",Completed,"37.88711261608419, 127.74531012507784",3
2024-02-02 11:05:00,Sun,15.0,City Centre,"plain bread, pain au chocolat, wiener","[2.0, 1.0, 1.0]",Completed,"37.888866028327044, 127.84397559307945",3
2024-02-02 11:05:00,Sun,19.3,City Centre,"angbutter, tiramisu croissant, pain au chocolat, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88857112718807, 127.84554478307516",1
2024-02-02 11:32:00,Sun,22.3,Totterdown,"angbutter, plain bread, jam, croissant","[1.0, 2.0, 1.0, 2.0]",Completed,,3
2024-02-02 11:34:00,Sun,15.8,Cotham,"angbutter, tiramisu croissant, pandoro","[1.0, 1.0, 1.0]",Completed,"37.888381836295096, 127.74522379169002",4
2024-02-02 11:49:00,Sun,30.8,Stokes Croft,"angbutter, plain bread, americano, croissant, orange pound","[1.0, 1.0, 2.0, 2.0, 1.0]",Completed,"37.86044816511706, 127.74975216531865",4
2024-02-02 12:06:00,Sun,21.4,Stokes Croft,"angbutter, cacao deep","[3.0, 1.0]",Completed,"37.86019334780955, 127.75048171576275",4
2024-02-02 12:17:00,Sun,16.8,Stokes Croft,"angbutter, tiramisu croissant, pandoro","[1.0, 1.0, 1.0]",Completed,"37.85947795463367, 127.75038260113811",5
2024-02-02 12:18:00,Sun,16.0,Montpelier,"plain bread, croissant","[1.0, 3.0]",Completed,"37.87785131556705, 127.74785633759323",2
2024-02-02 12:21:00,Sun,18.3,City Centre,"angbutter, plain bread, almond croissant","[1.0, 2.0, 1.0]",Completed,"37.88912442965134, 127.84528321775429",3
2024-02-02 12:24:00,Sun,15.3,Cotham,"angbutter, tiramisu croissant, merinque cookies","[1.0, 1.0, 1.0]",Completed,"37.88852435040578, 127.74657684929538",1
2024-02-02 12:42:00,Sun,17.3,Southville,"angbutter, plain bread, pain au chocolat","[1.0, 2.0, 1.0]",Completed,"37.87651001796432, 127.75545172768543",5
2024-02-02 13:10:00,Sun,17.8,Gloucester Road,"angbutter, plain bread, americano, croissant","[1.0, 1.0, 1.0, 1.0]",Completed,"37.884749794670995, 127.72598040762912",4
2024-02-02 13:31:00,Sun,14.5,Cotham,"plain bread, tiramisu croissant, orange pound","[1.0, 1.0, 1.0]",Completed,"37.887838423946, 127.74638107995705",5
2024-02-02 13:33:00,Sun,19.3,Southville,"angbutter, croissant, tiramisu croissant, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87774658048099, 127.7551576276791",4
2024-02-02 14:16:00,Sun,15.1,City Centre,"angbutter, plain bread","[2.0, 1.0]",Completed,"37.889327316583305, 127.84361806803932",5
2024-02-02 14:58:00,Sun,16.1,City Centre,"angbutter, pandoro","[2.0, 1.0]",Completed,"37.889542532605184, 127.84505807063245",4
2024-02-02 15:37:00,Sun,15.8,Gloucester Road,"angbutter, pandoro, orange pound","[1.0, 1.0, 1.0]",Completed,"37.8838318471419, 127.72722887965946",1
2024-02-02 16:13:00,Sun,16.1,City Centre,"angbutter, pandoro","[2.0, 1.0]",Completed,"37.888115991823916, 127.84456908544149",4
2024-02-02 17:29:00,Sun,19.6,City Centre,"angbutter, caffe latte, gateau chocolat, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.888739960380555, 127.8455389026035",1
2024-02-03 12:52:00,Mon,45.5,City Centre,"angbutter, croissant, pandoro","[8.0, 2.0, 1.0]",Completed,"37.89003724486783, 127.84467170904894",1
2024-02-03 15:30:00,Mon,16.1,Gloucester Road,"angbutter, tiramisu croissant","[2.0, 1.0]",Completed,"37.88445951272317, 127.72716245696073",2
2024-02-03 14:26:00,Mon,16.3,Montpelier,"angbutter, orange pound, wiener","[1.0, 1.0, 2.0]",Completed,"37.87801725119896, 127.74806146191142",4
2024-02-03 16:42:00,Mon,15.8,Cotham,"angbutter, caffe latte, tiramisu croissant","[1.0, 1.0, 1.0]",Completed,"37.88782111178066, 127.74596015181217",3
2024-02-05 11:08:00,Wed,20.6,Montpelier,"angbutter, tiramisu croissant","[2.0, 2.0]",Completed,"37.87633548243651, 127.74835215472844",5
2024-02-05 11:23:00,Wed,19.8,City Centre,"angbutter, plain bread, almond croissant, wiener","[1.0, 1.0, 1.0, 2.0]",Completed,"37.889852298038, 127.84511866263647",5
2024-02-05 11:48:00,Wed,34.1,City Centre,"angbutter, tiramisu croissant, pandoro, orange pound","[2.0, 2.0, 2.0, 1.0]",Completed,"37.888235157182166, 127.84443545566964",5
2024-02-05 11:54:00,Wed,21.5,Montpelier,"plain bread, jam, vanilla latte","[3.0, 3.0, 1.0]",Completed,"37.87697061512579, 127.74775230186748",3
2024-02-05 11:56:00,Wed,27.6,Montpelier,"angbutter, plain bread, jam, croissant, gateau chocolat, pandoro","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.87640189034024, 127.74907085715803",4
2024-02-05 12:07:00,Wed,21.6,Old Market,"angbutter, cacao deep, cheese cake","[2.0, 1.0, 1.0]",Completed,"37.84254126544024, 127.78335409748149",1
2024-02-05 12:32:00,Wed,16.3,City Centre,"tiramisu croissant, pain au chocolat, gateau chocolat, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.889393822066175, 127.84378515823555",4
2024-02-05 12:36:00,Wed,17.5,City Centre,"plain bread, americano, croissant, tiramisu croissant","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88921528782091, 127.8454855608207",3
2024-02-05 13:12:00,Wed,21.3,Stokes Croft,"angbutter, caffe latte, tiramisu croissant, almond croissant","[1.0, 1.0, 1.0, 1.0]",Completed,"37.86007072047062, 127.75061408771697",5
2024-02-05 13:48:00,Wed,14.3,Southville,"angbutter, americano, pain au chocolat","[1.0, 1.0, 1.0]",Completed,"37.87679307643165, 127.75390716592908",4
2024-02-05 14:08:00,Wed,50.0,Lawrence Hill,angbutter,[10.0],Completed,"37.878814588342955, 127.7312072269986",1
2024-02-05 15:58:00,Wed,17.3,Stokes Croft,"angbutter, cheese cake, orange pound","[1.0, 1.0, 1.0]",Completed,"37.86100258250804, 127.75078594571798",4
